tweet_id,sentiment,author,content
1956982383,sadness,Ameeee,"@maternitytees Aww  Onward and upwards now, yay! Still sad to leave I bet."
1956982576,sadness,kShadhavar,diesel yaris... 70mpg  so sad its not available in the US. That'd be awesome.
1956982605,sadness,Diyeni,I want to buy this great album but unfortunately i dont hav enuff funds  its &quot;long time noisy&quot;
1956983160,sadness,crittyjoy,@Pokinatcha  in all honesty...pain   blech.
1956983171,sadness,paulyum,Ok ... the passengers ... no one is alive ... they're all dead ... you just don't know it til the end ... then you cry ...
1956983690,sadness,Trishalove,@vincew @stefanyngo  i fell asleep on the beach and didn't put on enough sunscreen  lol
1956985764,sadness,Samm_xo,@RachelLock22 ohh thursday i have exams.. all day  what about wednesday ?
1956986211,sadness,metaphysical1,"@gcrush @nopantsdance i was just thinking about how excited i am for you guys to move, but then i realized how sad i am to see you go."
1956986767,sadness,AshLaws,@artfuldodga I love those 'it'sakey' USB sticks. We only have the 4GB in Australia
1956989514,sadness,yellowduckx,@sweeetnspicy hiii im on my ipod...i cant fall asleep
1956989526,sadness,KaKuBby,dont wanna work 11-830 tomorrow  but i get paid
1956990568,sadness,sarah_walter,Darn these allergies! I don't like this time of year because of this! I never used to have this problem either
1956991673,sadness,M0anique,@cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS
1956998532,sadness,katienaas,*sigh* I'm going to bed... I just don't feel right anymore...
1956998704,sadness,sillynic,Now I am depressed after watching so you think you can dance
1957000040,sadness,minauderie,"Just cross 'cause I'm stuck twiddling my thumbs now, ugh"
1957002082,sadness,V0NST3V3,"Last day working for the Uni today, sad times"
1957005226,sadness,GiselleLee,is still missing her husband.    I really want him home.
1957005279,sadness,PYTDavis,I miss my puppy
1957005713,sadness,smilyross,@nzdeany I've given up on pizza - kids would never let me have my fav  (the hot ones)
1957006033,sadness,klybob,@BarbSchaefer yearling in pet home died... very sad for their whole family
1957006547,sadness,spookychan,well fuck- this new pain med has an odd warning that actually applies to me. i can't take this. -chan is displeased.
1957006674,sadness,nel5on,just uploaded my new blog... a painful story about an 80s year old man who cried because he wanted to die... very sad
1957007633,sadness,IAmYourDensity,I just saw pics from this past Thanksgiving and am sad because Grandma was in them.
1957008075,sadness,Inamint,Took a shift tomorrow.    I don't really feel like working right now.
1957008193,sadness,kimchiipanda,but now i have no money for a phone
1957008498,sadness,CathyDohling,Too bad the Red Devils.. disappointing to say the least
1957011291,sadness,ABCeCe,@AlexanderGWhite daaammmnnnnn I do wish I was there.
1957012476,sadness,nickhalme,@yuki_hime I played up until the latter parts of the voodoo village part co-op until I lost my usual partner
1957012769,sadness,ditzyfrenchfrys,is a bad friend
1957013885,sadness,debraladiva,"@moggy99 No internet last night; ER was brill, there was a massive explosion at the end of a nearby gas works ER on standby"
1957013896,sadness,sigitt,@lenje - Still a pity it comes with no lamb though
1957014267,sadness,Karoli,@bloomsday16  I'm sorry to hear that. Here is my optimist: Things will get better. For all of us.
1957016697,sadness,fritoleva,Had to cancel wow for now
1957017164,sadness,RoxieDax,@fairyfroggie But yeah...I'm sad about my &quot;Ravenclaw&quot; account. I love that account to bits.
1957018061,sadness,lsvdmbfan,Up late with nothin 2 do.....
1957019556,sadness,JMarmo13,sometimes i wish things could go back to the way they were the beginning of last summer
1957020180,sadness,ChickenNuggets,"@kateisbored I feel the same way, but I guess no matter where you are there will always be memes."
1957021305,sadness,AndyClaudine,Cute Malay girl came to seemy room for rent - sadly think it was for her guyfreind   bit misleading and disappointing LOL
1957025428,sadness,lungjen,"Everytime I send an email to my coach, I feel a need to practice.   shitty balls.  Lol"
1957026475,sadness,annamaurice,It's pissing me off and not letting me follow ericka
1957027495,sadness,FreddyS87,Is going to sleep not peaceful  wanted to hear him say Good Night but that didn't happen  Good Night everyone....
1957027630,sadness,CforrClemmensen,my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.
1957028895,sadness,d0nnadean,I haven't seen Muffin in two whole days!
1957029111,sadness,InNoSenseLost,@YumiFujii i'll miss y'all back... give @LesleyBoudy my regards...
1957030545,sadness,faddict,Just found mj mouse flats at DJs. Of course there are none left in my size
1957032228,sadness,tiffanylue,@xoshayzers i knoww  things won't be the samee &lt;/3
1957033776,sadness,vivianenguyen,Going to sleep. Gonna fall asleep playing apps again. Tmrw is going to suck
1957034202,sadness,JohnnyFiction,I can't believe the Metal Gear Solid song was stolen    I'm so disappointed  http://bit.ly/YKkSu
1957034566,sadness,mara_nerdgirl,@MacZombieRawr  I wish I had Left 4 Dead. But first I'd need something to play it on...
1957038324,sadness,judez_xo,my teeth and head hurts
1957038398,sadness,christynnicole,I HATE rob zombie movies. &amp; the smell of weed. Vommmm.
1957039456,sadness,trixbiscuits,no more arrested development. i am sad.
1957039894,sadness,TheNewBradie,omg i keep losing followers this is so sad  i want 90 one day....thats my goal ;D
1957039922,sadness,jmil1733,I feel so deflated. No more doggy.
1957040172,sadness,kourt_1023,"I just had to empty my trash on the mac. that was one of THE MOST DIFFICULT things I have ever done in my life. 8,000 pictures are GONE."
1957040395,sadness,joe_uberkawaii,im contacting PAWS Philippines so i can find &quot;tiger&quot; a new owner. im so sad. i love my dog soo much
1957040988,sadness,xxkxx07,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over
1957041745,sadness,ROBOKAWAII,Fuuudge. Movie store is closed
1957041767,sadness,courtneyyy3,ALO is so sad and quiet and empty tonight
1957042316,sadness,heartbeam,@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie
1957043226,sadness,lindseyrivera,Sad that Christian Lacroix had to file bankruptcy
1957043241,sadness,princessniki1,I dont feel good AT ALL. fuckkk
1957045395,sadness,DudeAsInCool,Have to go to the dreaded DMV tomorrow
1957047571,sadness,marissazaguirre,Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.
1957048027,sadness,imsoapee,God I just want to sleep.
1957049167,sadness,theangelicsin,Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes
1957050747,sadness,Nick_Myndflip,@RealBlackWidow But but I dun wanna
1957050890,sadness,queenbmakeup,@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!
1957051517,sadness,sloanquigley,"@JustinOdom dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha"
1957052932,sadness,shaghayeghhh,feels sick to my stomach and idkk whyy
1957053566,sadness,Anime81,"@hello_jodie Um, I was thrown from @JareWolf's van yesterday and had to be taken to the ER"
1957056027,sadness,joslinjewels,@judyrey  The link doesn't work
1957059348,sadness,chubbbie,my stupid tooooth hurts
1957059917,sadness,MelissaWOOF,@turnitgrey my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.
1957062827,sadness,SamG2020,I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep!
1957063845,sadness,nadanada,@Penguin_J heehee. i love you! i am tired.
1957064575,sadness,barbieprincess,"Morning everyone sorry for going early last night had bad news, felt totally crap   Today is a new day"
1957064908,sadness,Sh33na_C,"how I wish my parents put me into a Chinese school when I was younger. Then, it'll be so much easier for me to get a job..."
1957067988,sadness,whaaalian,@joiskol  being in your room makes me sad.
1957068880,sadness,GarageGlamorous,@CocktailChic oh f*ck! I completely forgot about Thirsty Thursday! oh. my. gaga. this sucks
1957069453,sadness,charubhashini,"if one people did any wrong, the world blames all the people over there, this is the great world which we are living in!  Shit!"
1957076433,sadness,sayble,I miss my mom..  &quot;May angels lead you in&quot;
1957077552,sadness,krzy415,@chocolovere i feel the same way every day
1957077564,sadness,M_R_Barlow,Can't sleep. Sucks. The one day i have to sleep in and i have to get up and go shopping with mom. Ugh.
1957078157,sadness,LoveRichele,Sleppytime. Really missing my godfather right now. Love you Wayne
1957078740,sadness,KayLove254,So have a headache right now and it sucks
1957079403,sadness,XonneL,"@jwray12 Lakers, baby Lakers!! I'll miss the game tmwr. I have to work  you'll have to keep me posted please"
1957079496,sadness,joanneliyeng,"comfort food of the day: pan mee. though, it didnt taste any good.."
1957079568,sadness,moniquemiranda,misses my baby.
1957080579,sadness,btiggs,I'm poorly and can't sleep
1957082926,sadness,ScottFerrante,has work tom.
1957083616,sadness,Mayceej,today we say goodbye to the second good friend in a week from dmp  but at least the sun is shinning and I'm definately NOT working this pm
1957084166,sadness,SteeleKarma,Sometimes the things you say hurt the ones you love most unintentionally.  And you can never ever take it back or fix it.
1957118155,sadness,gayasarainblow,I miss my friend
1957008766,surprise,shutitoff,I had a dream about a pretty pretty beach and there was no beach when I woke up
1957008987,surprise,lilTanker,when da heck will the garage man get here I ask you.. WHEN..
1957016086,surprise,chrisshennan,Why am I completing facebook quizzes at this time of the morning... especially a friday morning
1957021321,surprise,FoOie,"@Gurlstrange EpiCentre Wheelock Place, 250 units &amp; for tourists only. Starting today"
1957022799,surprise,dan11ela,@FoxxFiles aw u can't let me in on the secret!
1957023061,surprise,MissxMarisa,"@freshypanda Im sorry  I don't think I stick out, at least compared to what I used to look like."
1957028656,surprise,Fairywinds,is thinking so much and i'm at work
1957029634,surprise,maddy_1212,my gap year is going so quick
1957032114,surprise,johnnypurple,@qi_tah oh no.  *hugs*
1957053338,surprise,savindotme,@justintevya - dude i just saw your SF pics. looks like your mini excursion was pretty kick ass! didn't see any sun while i was there tho
1957058130,surprise,iamQuest,@heavenjones ur supposed to be in BK tho
1957058436,surprise,Miiiiich,Oh no!  Nighty night.
1957070273,surprise,courtneyyy3,@MandyAlwaysKnws nope.  they are all sleeping cuz they live on the east coast.
1957074101,surprise,Ms_MaryJane,omg i didnt tweet all that much today.... *sadness*
1957075370,surprise,inimeg,@CrazyBallerina Not really sleepy ...bored is the right word ... again not much work
1957084165,surprise,FreeBleuDaVinci,@ModelTheany  tee we beefin....what was u supposed to do before leavin????
1957090493,surprise,FeistyRedheadHB,Got home from work @ 9:45 and JUST finished cleaning. Now I need to eat dinner and don't know what I want!!  Ugh...oh well. Might not eat.
1957092921,surprise,Quastbabynumbr5,Extremly deep
1957095452,surprise,textdrivebys,@fiercebanana there's relisting fees when you don't complete a sale?  that sucks!
1957097329,surprise,karinb_za,@astynes Me too.  Wonder if Mnet will show it...
1957104795,surprise,viherrera,I cant use my blackberry today. This sucks.
1957107599,surprise,mrscwuby,lol i cant drink!!
1957107658,surprise,evangelinanana,"if bill compton has wii, why can't he have twitter?"
1957116742,surprise,INKDMOM,@MyCakesRock  AAAAAAHHHHHHHH !!!!!  SOOOOOOOO SWEEEEEEET !!!!!!  I miss that age ..... SOOOO MUCH !
1957116748,surprise,Caibear,Just saw a fox!  as i was getting on the freeway... I hope it goes home
1957117050,surprise,wastemyself,recapping on britains got talent. britain seems more talented than america
1957122354,surprise,r3dux,FINALLY...the internet is up. The server is down in Phoenix and it was fucked up.
1957128989,surprise,stevencraig,Math quiz: If Meow =  but Allergies =   then Meow + Allergies = ?
1957132647,surprise,CHWong,"@pastorpeterko Hey Peter, thanks for the follow. So many Sydney pastors tweet!!! Shame no Bris pastors are on Twitter; we're behind."
1957133192,surprise,jeanneherawati,"aku kbangun gara2 mimpi @manyolitha, very bad dream"
1957147848,surprise,sammy148,So wish the Carlton game was on live  stupid channel 7 lol.
1957157433,surprise,air_nautique,Wow. That hurt way worse than i thought it would.
1957162894,surprise,ramsey33,No churchill downs for me tomorrow
1957163172,surprise,DJNoxpt,Bahh the police ended the party @ 5!!  Just when i was starting....
1957164444,surprise,sami_bby,@Jordalynn omg you've never seen 'the Ring' its a creppy ass movie
1957164542,surprise,Mel4Zac,mannnn..... @alllyy_ got an iphone!!! im jealous....
1957166454,surprise,TeamEdward6,Josh just called me a big bucket of ugly  wish me luck for my audition tweets!
1957166935,surprise,xmjox,@future_perfect I'm trying to self learn photoshop but it's not going so well!
1957169086,surprise,XxMindyNicolexX,"@desdoulas Ya, the weather has been super weird here. It looked like it was gonna rain today but of course it didn't, darnitt,"
1957172370,surprise,WillSpringfield,FUCK wasting deodorant... i aint goin no where... i aint havin company  let me funk it to ya!
1957174335,surprise,MandyKitKat,OUCH! my earphones just shocked me
1957188904,surprise,liangtfm,Bah I don't think @bing's FB fan page will get to 7500
1957190983,surprise,n0tin,"It's fucking cold here north now! It was like 77 DF yesterday where I was, here it's 37,4"
1957191924,surprise,ceggs,Dogs eyes seem bad. Just forked out on new washing machine so why not a vets bill to top it off eh?!?!
1957196203,surprise,badtwin,"@movewithme lol ik they are, but i figure i've kept it for a year+ without needing virus software or to get it fixed  sigh"
1957199401,surprise,Jazzy813,Where is my bestie when i need him @iAmcertiPHIed
1957206274,surprise,ziggywas,Summer Glau to appear in Dollhouse next year http://tinyurl.com/mnrezc... I still can't believe they won't renew TSCC
1957210815,surprise,dangergianni,@FriendlyFetus cause they changed man....
1957224476,surprise,ItsTheNeeNee,"My Pandora is hitten hard, why can't real radio play great music like this"
1957225620,surprise,nancyyeh,Where are all you Motivated/Determined/wannabe sexy successful young professionals!??! I might really have to join a BNI if there is no1!
1957227657,surprise,sarahmars,@hudaaaa eeeeeeeeeeeeee i jealous sia i didnt get to seee
1957228023,surprise,heyyitskate,arrrgh. i'm bored. so bored. there's nothing to do except slouch at the computer all day long.
1957376910,surprise,joyangg,blast from the mofo'ing past. NTS why must you suck so badly at school?
1957382211,surprise,tortoiseandkare,"wowza, only the second tweet of my entire trip and i leave in 3 days   but first - BLOW UP SF TOMORROW NIGHT!"
1957383267,surprise,sailesh88,@serenetan Is it? Wah. Wasted trip!
1957384135,surprise,prashant7aug,Lots of confusions I've at my work place..
1957389904,surprise,shmerin,"I'm a genius  put rug in washing machine, left folding door half open, machine moved now door won't close or open. shaking head."
1957394632,surprise,adamleedesign,@absolutelytrue  #nightshift I'm still working  luckily having fun with it. I can turn the music up when no one else is in the office. yay
1957410345,surprise,kellygirl27,"@Emsy Yeah, mine said &quot;That's a nice picture&quot; &amp; gave me the red x!  Hope you get it working soon!"
1957411109,surprise,RebeccaBillups,... A kidney stone. Really?? Ugh  http://tinyurl.com/qsw9vq
1957412353,surprise,Royal_S_Ent,@jlynn242001 ur there when I'm not  lol
1957417241,surprise,johannschwella,"@AmandaSevasti Ugh, frustrating. I see a few briefs a week with groups in them, mostly from traditional agencies."
1957420885,surprise,RussellBfan90,@BrandyWandLover Oh I see who u mean now-tht heltershelter person lol. yer looks scary
1957424693,surprise,ElaineGiles,"WTF? Advertising gone mad, they want access to my  camera and microphone? What for? Amazon should really know better  http://bit.ly/5FoKQ"
1957424709,surprise,twebbstack,i hate it when a website says the ticket prices are on another website and their not
1957424853,surprise,alicee_,alice doesn't know what to wear to the cinema  &lt;3
1957426109,surprise,halina1979,I don't think I am going to get to see any of the sun today  gutted I NEED COLOUR!
1957426747,surprise,ilovemytroops,wow i must have been tired. i fell asleep @ exactly the start of the 10pm news &amp; now up as if its 8am.
1957430751,surprise,Baaheeyaah,OMG My sister got my brother a &quot;Jonas Brother&quot; look-a-like trenchcoat and I'm like JONAS STYLE and they told me to shutup no1 likes them
1957439681,surprise,Sprungchic,I'm going to bed ....it's weird the 1st time in a long time.. He didn't call and say goodnight  ... Ima lil curious
1957443166,surprise,jamvmusic,http://twitpic.com/665to Less than 24 hours till the show! Oh and Lee broke his guitar at practice    http://twitpic.com/660vv
1957445998,surprise,burlybugger,So it's Friday... I have to keep reminding myself since every day seems the same
1957447080,surprise,Sweet_salt,i want to go to singapore but my mother seems not
1957451307,surprise,mimidang,Owww I'm aching alll over!!
1957451999,surprise,richsarge,yay it's friday... hold on I have to work tomorrow
1957454181,surprise,alliepawell,umm...why will it not let me change my background?! im twitter-challenged.
1957461171,surprise,JohnnySaiz,@roninreckless dude you didn't even say bye
1957462278,surprise,Fayanora,@paper_hand Oops! I completely forgot!
1957464145,surprise,Applecored,@thatlass he was a very tallented man so its fitting wish I was closer to see it myself
1957469739,surprise,stephenrawson,"Devastated,set alarm for 9.30,forgot to turn 7.30 alarm off got up at 7.30 and showered thinking it was 9.30,I am a full fool"
1957479921,surprise,ilsmiles9,falling asleep and waking to gun shots arent fun
1957492389,surprise,Miriam_met2xi,Back at work.....too much email in my inbox....
1957497862,surprise,mimiedejesus,oh men..not in the mood  I'll go home tomorrow..wanna be w/ my family..its my birthday
1957499078,surprise,igetthatalot,@TylerHarrell do you really smoke???
1957501955,surprise,cleslie92,"Ok, ahhh! Last chance to go into school before chemistry exam!!"
1957503142,surprise,OhDaffy,Sooo tired i cant believe its already dark outside i didnt even get to see the day
1957505194,surprise,brookedanielle_,@dougiemcfly Aint the UK fans your fav people!?
1957510247,surprise,Alma773,Is up and I can't go to sleep!
1957514633,surprise,pyroezra,@bbyowls i cant afford it  go to school here ? !!
1957521826,surprise,pythons,"@FannyAddams Aw you named your car, that's very sweet. I'm sorry to hear that Petey has to go, I hope you find a really posh rollerskate."
1957528037,surprise,jeninacastillo,Oh my gosh! My hair is so short! I miss my long hair!
1957533499,surprise,SarahMorrison,I almost say &quot;bless you&quot; to a sneezing cat
1957538998,surprise,kwinexx,#3breakupwords you have changed
1957541294,surprise,manda_was_taken,"@beautifulpyre GRR. we are only allowed gas grills where i live, it sucks."
1957543560,surprise,Tosemy,what's wrong with people? Second break-in at Wallmans tonight
1957545936,surprise,MashAnnable,@Phoebo oh poor you  atleast get paid for staying back or?
1957546032,surprise,BreeSymone,"@TerrenceJ106 Here! Got a 2JOBs &amp;a degree, but my damn car DIED so @lamborghinibow just made me feel shitty bout not havin a car!"
1957551636,surprise,sarahxkennedy,@Scrambledmegs haha i love surprises! i don't work til sunday tho so i have to wait.
1957553875,surprise,Glock,@wilw wtf pogs are back too?
1957560911,surprise,brookedanielle_,"@ELJmcfly I don't think any of what i just said it true, i just had a rant about mcfly, i cant belive i did that  i feel ashamed"
1957561232,surprise,micooper1,yea dude... 5'8&quot;! really!?
1957566708,surprise,natamari,@iSpyLevis nooooooooo i just got into my pyjamas!
1957566751,surprise,etafish,"@liedra Bubble tea is awesome, it's been so long since I've had some"
1957574479,surprise,Heffertron,what a lovely summery morning! Shame I have to be in work!!!!
1957578856,surprise,dougiedaydream,@halina1979 what sun?
1957583820,surprise,shriggles,can't believe he has to wait till October to see &quot;Up!&quot; when Americans get to see it this weekend.
1957584375,surprise,cecilyhania,@sebchew YoYo door nazis refused me entry on account of no ID  gutted! Heard it was a good night tho.. Next time I'll come prepared!
1957586187,surprise,rdavemacdonald,"Wow one year today Luc Bourdon was killed, doesn't seem that long ago"
1957594049,surprise,rainonmyparade,i thought it was already winter. turns out winter has even started
1957602666,surprise,AmyLSwindler,Not ah huge fan of getting up in the middle of the night to change peed sheets and underpants.
1956971473,worry,LCJ82,@PerezHilton lady gaga tweeted about not being impressed by her video leaking just so you know
1956971981,worry,andreagauster,@raaaaaaek oh too bad! I hope it gets better. I've been having sleep issues lately too
1956972270,worry,sweet8181,I ate Something I don't know what it is... Why do I keep Telling things about food
1956972444,worry,jomama6881,On my way home n having 2 deal w underage girls drinking gin on da bus while talking bout keggers......damn i feel old
1956972884,worry,oONEPTUNEOo,Damm servers still down  i need to hit 80 before all the koxpers pass me
1956973690,worry,catchtheapple,I HATE CANCER. I HATE IT I HATE IT I HATE IT.
1956976371,worry,babyxj,I need skott right now
1956977618,worry,MDD113,just picked up her Blackberry from the middle of the street! Both she and it are crushed!
1956977624,worry,alexsnaps,Why do I have the feeling I should be packing and hitting for SFO around this time of the year? I think I'm missing something...
1956978410,worry,TannerMade,"Bed!!!!!... its time,..... hope i go to school tomorrow, all though i don't feel very well right now"
1956978668,worry,bryancheung,"@onscrn Ahh.  ... Well, I was hoping that I could learn some stuff on the way. ... Why not you and I work on separate things but also"
1956979900,worry,a_schmel,why am i so tired?
1956980972,worry,syl3nt,sucks not being able to take days off of work or have the money to take the trip  so sad
1956982449,worry,DawnofOURnight,@itsgabbith at once haha.  poor aby still gets sore!
1956983509,worry,heyitsmisti,@DavidCookLove ia so much! i haven't really been happy with any of cooks choices for singles.
1956983851,worry,sweetkisses277,So i think my son might have the flu cause I def. just cleaned up a stanky puke mess  Poor pumkpin
1956984185,worry,HarryLyme,...and all woman who transfer their first impressions (sexual/maternal) onto a less 'threatening' man -- are themselves as weak as 'Him'
1956984864,worry,Amantou,"Bitten to blood by my cat, on my way for a rabies bacterin. Seems 7 shots for 2 months. Never wash my cats at home again, they hate water"
1956985612,worry,juliehuang,is sad that shin ae got married...and it wasn't to alex
1956985758,worry,jazz_angela,"@shondarhimes Sure you will tweet about this when you're back, but news is abuzz about TR Knight's leaving &quot;confirmed&quot; today.  Muy triste."
1956986359,worry,bittenbyte,"goooood mooorning people... sun is out.. definitly spring now, we had our first spring hail storm, my car has dimples now.."
1956987381,worry,supkeke,fresh prince and sleepy sleeps my nightly routine  gotta go to Dmv early tmrw
1956987828,worry,palomalopes24,@emmarler i am jealous of your mom talking to @taylorswift13. i want to see you all our twittering is making me miss you
1956987904,worry,creativevixen86,I can't sleep...I keep thinking about the puppy I played with today
1956987950,worry,smiles4dayyz,.. I'm suppposed to be sleep. But i got some much to do. &amp; i got that one part of the song stuck in my head &quot;your a jerk (iknow)&quot;  blaahh
1956988223,worry,kabilan,"Last one month due to summer, strawberry is not availble in the Chennai markets!"
1956989914,worry,Fowl2,First ever dropped call on my mobile. On a call to @Telstra no less! ( being charged for data even though I have a data pack  )
1956990729,worry,marpizza,Oh no one minute too late! Oh well
1956991723,worry,briwyatt,ahh! big scary bug flying around my room!!!!!
1956992144,worry,Margotkay,is up with a nasty cough i cant be sick i have a huge weekend ahead of me
1956996470,worry,ohmygoshnina,"@poinktoinkdoink He died.  Wait, what about Magic Jack? I just read it."
1956997352,worry,1azylizzie,$#@! My nose stud fell out and I can't find it  Looks like I'll have to head into Amsterdam today and get a new one
1957000290,worry,Ohtybaby,"I cant sleep, but im too sore to move"
1957000788,worry,zpavic,Achieving a new appreciation on how a xml build script can really be painful and cumbersome
1957001370,worry,katlovesjoelk,@omfgiselle i cant do anything
1957002923,worry,indpndentgirly,My head hurts so bad I could scream!
1957003048,worry,rianne_kelsey,i just go up and IM SO TIRED and my airmatras is broken somewhere and now im in even more pain
1957003356,worry,nettlej,New work wellness challenge not going well.  I committed to not check email between 10 pm and 6 am.  Failed on first day.  Twice
1957003440,worry,autotips,New blog post: [Blog] auto insuran...: I just found that my auto insurance policy had been expired. ( I am too careless  ...) .. Meanw ...
1957004184,worry,rionne,oh men!!!!!!......I really can't see my face........c'mon guys!!!
1957004519,worry,asteinke,"I'm showing my age. Renewed my tags last week, went down $20. Got my insurance renewal email today, went down $100. I don't wanna be old"
1957004606,worry,riannasc,my sole supporter is not my sole supporter
1957005165,worry,RebeccaBrunner,@Emilyyy16 urgh stop it guys
1957005817,worry,JBabyLove,Up reading tabloids about other people's lives...thinking what I'm gonna do with mine when my baby leaves?
1957006098,worry,puelladei,I got a giant splinter stuck up underneath my finger nail today at Muppets...it hurt.  But I got to go to First Aid for the first time!
1957006307,worry,ninz_0214,is feeling sad... for some reason..  http://plurk.com/p/wxji3
1957006947,worry,miiiiiiike,"@jaychuck Its so addicting, but its kind of a curse to do them at night time. Everytime i do one, i feel like making music afterwards"
1957007981,worry,MunkyMunch,@jertronic it wont let me
1957008287,worry,KarlOnSea,Spent last night in A&amp;E (ER). Wife tangled wheels with Daughter &amp; hit the deck. Dislocation &amp; fracture resulted.
1957008292,worry,RoseMarionTyler,@TheLastDoctor 9 days  I'm about ready to visit Torchwood and see if they've heard anything
1957009454,worry,woahitsJana,"Ate Mandy, please forgive me. I really am sorry. I don't wanna lose my Bff"
1957010072,worry,tiffalo,why are plane tickets so expensive
1957010415,worry,trina3mg,Needs a job BADLY!!!
1957011738,worry,ignoredt,Went to Di Bella coffee roasters today and asked for a job...   The person I needed to speak to is on holiday...  #fb
1957015719,worry,dancingwithself,people in my house do not know how to close doors
1957016339,worry,R_nB,@munchkinhugs I don't like the possibility of the left side of my brain hurting because of the thing called a VP shunt and possible death
1957016818,worry,PnkRckGirl97,wants to make a music profile but i don't have money i don't know how to write music i don't know how to play an instrument and no studio
1957017177,worry,KCSuzy,"It's 1:15 AM, and I hear a helicopter flying over my house. That's kind of weird. In other news, my headache is back. BOOOOO."
1957017320,worry,xSpotlighted,@__sugar oh no  i am always here ;) &lt;3
1957018162,worry,leilanire,i think the vog is making me sicker than i think. feeling slightly achy
1957019034,worry,monkeylover96,i am doing homework it sux big time maths is the worst!!!!!!
1957019715,worry,Mrs_Jackman,"I downloaded the new twitterfon update thinking they were fixing the typing problem for new tweets, but no, they didn't"
1957020390,worry,Karmenyl,i'm sooooooooooooo confused
1957020624,worry,Tonysize,"Work day 7 of 7,"
1957021039,worry,Musti08,"@SuperJerry No refunds but they do retrieve accounts, takes like a week. Just hoping the thief doesn't use hacks or then it's permaban"
1957022610,worry,leonperkin,not super keen on the drive home through the rain.. additional concentration required that i don't really wanna deal with
1957023133,worry,AmyFuentes,"no transport for church  wont be making it, im crushed. Oh well, more time for assignments I suppose. My throat really hurts ..."
1957024334,worry,o0hmaig0d,@seemouserun so I tried jumping without the trampoline and its like thud* thud*  shouldn't have eaten that cookie.  http://myloc.me/1XIz
1957028775,worry,MllexCamelia,I have forgot the live with the Jonas Brothers on Facebook
1957029641,worry,jocelleuntalan,"I have to admit, I'm a bit bummed out that I wasn't with my friends walking today...."
1957030196,worry,SoSpoiledDatsMe,my twitter has been hacked again
1957031520,worry,Intel_Eric,"@jmoriarty I don't even want to know WHY you know about VHEMT, but don't go - we'd miss you"
1957032539,worry,tweeterchic66,"OMG-ness it's 11:18 pm and I need to beup early to set up my garage sale it starts a 8am, wish I said 9am. I'm beat."
1957033103,worry,sjwilling,"Okay, so twitter suddenly changed, how do I respond to messages now"
1957033558,worry,Rossco_NZ,Decided that no matter how good my hair looks curly it doesn't justify the burn I get from the curler! My hands covered  I suck at it!
1957033901,worry,ACjoint,sprained my ankle  like really badly and tore some stuffs. it hurts! and its my birthday weekend
1957038477,worry,LinksMommy,Hope I get a job cuz we need an apartment. I'm drunk &amp; miss my lil punkin  TEHE!!!
1957038763,worry,xxkxx07,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to beover
1957046631,worry,Atheprincez,I don't know how ima work out tomorrow wit my body dis sore  ugh
1957047569,worry,kilrturkey,I'm feeling this pressure in my head that always kicks in just before a nasty headache. I'm not looking forward to this.
1957047787,worry,CherTwinkles,I'm suppose to turn in a sentence outline for my research paper within the hour online but my neck hurts.
1957047828,worry,5Neezy,"Lady across the way had a miscarriage, say a prayer"
1957048870,worry,jmil1733,I feel so deflated. No more doggy.
1957050684,worry,Suemagoo01,is feeling bad  just got bad news about my Mum
1957052409,worry,divya084,don't feel like working  I think I tweet this too often!
1957053170,worry,Tania_Satine,vineri...nimic special sau probabil un alt weekend pierdut...
1957055178,worry,dolphin8772,"got to final table, but....went out third.  Don't think I'll be getting my free seat"
1957056896,worry,cadences,The humpalow um ya I think so... Cell is dying
1957057026,worry,omaroonie,Last day at work...Sick to the bone
1957057469,worry,ohsht,i feel like I'm on house arrest.
1957058219,worry,ecctv,@cosmiclagoon Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad
1957060439,worry,Aeonflux21,It's a sad economy. Just heard of another friend losing their job.  so sad. But just a reminder that...
1957061418,worry,ashleeadams,@jarekpastor I'm just starting to feel really panicky and anxious that something bad has happened cos it seems like it's been ages
1957079622,worry,KevinAbbeyTech,is not sleeping because he has paperwork to do.
1957079972,worry,mauramora,Showered in ice-cold water. Sweating now. Means one thing: I'm sick
1957080150,worry,drdre07,"midnight cry.. wish the person I wanted, wanted me right now"
1957093471,worry,linercare,Know what would be great? For my shoulder to stop hurting so I can sleep normal again.  I just want/need a few solid hours of good sleep.
